original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
7387,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,802,v|acosta-13s&pas=put_to_bet,"se acostaba, ya se dormía ya; y le dice al otro gatito (.) el otro perrito +""/.%mor: pro:refl|se=itself v|acosta-13S&PAS=put_to_bet cm|cm adv|ya=already pro:refl|se=itself v|dormi-13S&PAS=sleep adv|ya=already coord|y=and pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m pro:indef|otro-m=other n|gato&m-DIM=cat det:art|el&m&SG=the pro:indef|otro-m=other n|perro&m-DIM=dog +""/.",%svd:,acostar,0,,1,3,s,pas,,same,0,,
7388,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,802,v|dormi-13s&pas=sleep,"se acostaba, ya se dormía ya; y le dice al otro gatito (.) el otro perrito +""/.%mor: pro:refl|se=itself v|acosta-13S&PAS=put_to_bet cm|cm adv|ya=already pro:refl|se=itself v|dormi-13S&PAS=sleep adv|ya=already coord|y=and pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m pro:indef|otro-m=other n|gato&m-DIM=cat det:art|el&m&SG=the pro:indef|otro-m=other n|perro&m-DIM=dog +""/.",%svd:,dormir,0,,1,3,s,pas,same,same,0,,
7389,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,802,v|deci-3s&pres=say,"se acostaba, ya se dormía ya; y le dice al otro gatito (.) el otro perrito +""/.%mor: pro:refl|se=itself v|acosta-13S&PAS=put_to_bet cm|cm adv|ya=already pro:refl|se=itself v|dormi-13S&PAS=sleep adv|ya=already coord|y=and pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m pro:indef|otro-m=other n|gato&m-DIM=cat det:art|el&m&SG=the pro:indef|otro-m=other n|perro&m-DIM=dog +""/.",%svd:,decir,0,,1,3,s,pres,same,same,0,,
7390,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,809,adv|ya=already,"+"" este ya hijo, ya hijo, ya, (.) &ye ya .%mor: det:dem|este=this adv|ya=already co:voc|hijo=child cm|cm adv|ya=already co:voc|hijo=child cm|cm adv|ya=already cm|cm adv|ya=already .",%mor:,0,,,,0,0,0,,,,,
7391,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,813,cm|cm,"se ponía su piyama, &chk &chk .%mor: pro:refl|se=itself v|pone-13S&PAS=put det:poss|su&3S=his n|piyama&f=pijama cm|cm .",%mor:,0,,,,0,0,0,,,,,
7392,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,813,v|pone-13s&pas=put,"se ponía su piyama, &chk &chk .%mor: pro:refl|se=itself v|pone-13S&PAS=put det:poss|su&3S=his n|piyama&f=pijama cm|cm .",%svd:,poner,0,,1,3,s,pas,,same,,,
7393,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,816,v|grita-13s&pas=shout,"y el gatito le gritaba +""/.%mor: coord|y=and det:art|el&m&SG=the n|gato&m-DIM=cat pro:ind|le=him v|grita-13S&PAS=shout +""/.",%mor:,0,,,,0,0,0,,,,,
7394,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,816,v|grita-13s&pas=shout,"y el gatito le gritaba +""/.%mor: coord|y=and det:art|el&m&SG=the n|gato&m-DIM=cat pro:ind|le=him v|grita-13S&PAS=shout +""/.",%svd:,gritar,DP-def,0,1,3,s,pas,,switch,,,
7395,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,819,inf|dormi-inf=sleep,"+"" mijito [: mi hijito], mijito [: mi hijito] ya vente a dormir .%mor: det:poss|mi=my n|hijo&m-DIM=child cm|cm det:poss|mi=my n|hijo&m-DIM=child adv|ya=already imp|veni-2S&IMP~pro:clit|2S aprep|a=to inf|dormi-INF=sleep .",%mor:,0,,,,0,0,0,,,,,
7396,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,823,adv|no=no,no ?%mor: adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
7397,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,825,co|no=no,"y se &d poniaba [: ponía] su piyama, &chk &chk , no ?%mor: coord|y=and pro:refl|se=itself v|pone-13S&PAS=put det:poss|su&3S=his n|piyama&f=pijama cm|cm cm|cm co|no=no ?",%mor:,0,,,,0,0,0,,,,,
7398,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,825,v|pone-13s&pas=put,"y se &d poniaba [: ponía] su piyama, &chk &chk , no ?%mor: coord|y=and pro:refl|se=itself v|pone-13S&PAS=put det:poss|su&3S=his n|piyama&f=pijama cm|cm cm|cm co|no=no ?",%svd:,poner,0,,1,3,s,pas,,same?,,,
7399,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,828,co|no=no,"ya se dorormía [: dormía], &sh &sh &sh , no ?%mor: adv|ya=already pro:refl|se=itself v|dormi-13S&PAS=sleep cm|cm cm|cm co|no=no ?",%mor:,0,,,,0,0,0,,,,,
7400,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,828,v|dormi-13s&pas=sleep,"ya se dorormía [: dormía], &sh &sh &sh , no ?%mor: adv|ya=already pro:refl|se=itself v|dormi-13S&PAS=sleep cm|cm cm|cm co|no=no ?",%svd:,dormir,0,,1,3,s,pas,,same,,,
7401,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,831,co|no=no,"y &si se paraba su papá, no ?%mor: coord|y=and pro:refl|se=itself v|para-13S&PAS=stop det:poss|su&3S=his co:voc|papá cm|cm co|no=no ?",%mor:,0,,,,0,0,0,,,,,
7402,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,831,v|para-13s&pas=stop,"y &si se paraba su papá, no ?%mor: coord|y=and pro:refl|se=itself v|para-13S&PAS=stop det:poss|su&3S=his co:voc|papá cm|cm co|no=no ?",%svd:,parar,DP-def,1,1,3,s,pas,,switch,,,
7403,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,834,adv|así=thus,"y le dice así +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRES=say adv|así=thus +""/.",%mor:,0,,,,0,0,0,,,,,
7404,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,834,v|deci-3s&pres=say,"y le dice así +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRES=say adv|así=thus +""/.",%svd:,decir,0,,1,3,s,pres,,same,,,
7405,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,836,n|niño-f-pl=child,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%mor:,0,,,,0,0,0,,,,,
7406,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,836,v|anda-3p&pas=walk,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%svd:,andar,DP-def,1,1,3,p,pas,,,,,
7407,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,839,adv|no=no,no ?%mor: adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
7408,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,841,v|deci-13s&pas=say,"les deciaba [: decía] +""/.%mor: pro:ind|le-PL=them v|deci-13S&PAS=say +""/.",%mor:,0,,,,0,0,0,,,,,
7409,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,841,v|deci-13s&pas=say,"les deciaba [: decía] +""/.%mor: pro:ind|le-PL=them v|deci-13S&PAS=say +""/.",%svd:,decir,0,,1,3,s,pas,,,,,
7410,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,843,n|niño-f-pl=child,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%mor:,0,,,,0,0,0,,,,,
7411,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,843,.,"+"" en dónde andaban mis niñas ?%com: MOT laughs .",%com:,0,,,,0,0,0,,,,,
7412,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,843,v|anda-3p&pas=walk,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%svd:,andar,DP-def,1,1,3,p,pas,,,,,
7413,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,847,n|niño-f-pl=child,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%mor:,0,,,,0,0,0,,,,,
7414,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,847,v|anda-3p&pas=walk,"+"" en dónde andaban mis niñas ?%mor: prep|en=in pro:int|dónde=where v|anda-3P&PAS=walk n|mis&f=teacher n|niño-f-PL=child ?",%svd:,andar,na,,na,na,na,na,na,na,na,repetition,
7415,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,850,inf|desperta-inf=wake_up,"+, ya váyanse a (.) a despertar !%mor: adv|ya=already imp|i-3P&IMP~pro:clit|3S&REFL aprep|a=to aprep|a=to inf|desperta-INF=wake_up !",%mor:,0,,,,0,0,0,,,,,
7416,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,853,n|mamá&f=mommy,"+"" y también a mamá !%mor: coord|y=and adv|también=also aprep|a=to n|mamá&f=mommy !",%mor:,0,,,,0,0,0,,,,,
7417,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,853,.,"+"" y también a mamá !%com: MOT and CHI laugh .",%com:,0,,,,0,0,0,,,,,
7418,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,856,adv|no=no,no ?%mor: adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
7419,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,858,adv|luego=afterwards,y luego ?%mor: coord|y=and adv|luego=afterwards ?,%mor:,0,,,,0,0,0,,,,,
7420,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,860,det:art|el&m&sg=the,y luego ya se callaba el +/.%mor: coord|y=and adv|luego=afterwards adv|ya=already pro:refl|se=itself v|calla-13S&PAS=silence det:art|el&m&SG=the +/.,%mor:,0,,,,0,0,0,,,,,
7421,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,860,v|calla-13s&pas=silence,y luego ya se callaba el +/.%mor: coord|y=and adv|luego=afterwards adv|ya=already pro:refl|se=itself v|calla-13S&PAS=silence det:art|el&m&SG=the +/.,%svd:,callar,DP-def,1,1,3,s,pas,,,,,
7422,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,863,v|llama-3s&pres=call,el cómo se llama ?%mor: det:art|el&m&SG=the pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call ?,%mor:,0,,,,0,0,0,,,,,
7423,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,863,v|llama-3s&pres=call,el cómo se llama ?%mor: det:art|el&m&SG=the pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call ?,%svd:,llamar,0,,1,3,s,pres,same,same,,,
7424,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,866,co:voc|papá,el papá .%mor: det:art|el&m&SG=the co:voc|papá .,%mor:,0,,,,0,0,0,,,,,
7425,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,868,co:voc|papá,"+, el papá !%mor: det:art|el&m&SG=the co:voc|papá !",%mor:,0,,,,0,0,0,,,,,
7426,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,868,15:00,"+, el papá !%com: Timestamp 15:00.",%com:,0,,,,0,0,0,,,,,
7427,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,871,v|deci-13s&pas=say,"y luegota [: luego otra] vez decía +""/.%mor: coord|y=and adv|luego=afterwards det:indef|otro-f=other n|vez&f=turn v|deci-13S&PAS=say +""/.",%mor:,0,,,,0,0,0,,,,,
7428,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,871,v|deci-13s&pas=say,"y luegota [: luego otra] vez decía +""/.%mor: coord|y=and adv|luego=afterwards det:indef|otro-f=other n|vez&f=turn v|deci-13S&PAS=say +""/.",%svd:,decir,0,,1,3,s,pas,,same,,,
7429,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,874,n|mamá&f=mommy,"+"" &ay que se pare la mamá !%mor: pro:rel|que=that pro:refl|se=itself v|pari-3S&PRES=give_birth det:art|el&f&SG=the n|mamá&f=mommy !",%mor:,0,,,,0,0,0,,,,,
7430,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,874,.,"+"" &ay que se pare la mamá !%com: mother and daughter laugh .",%com:,0,,,,0,0,0,,,,,
7431,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,874,v|para-13s&sub&pres=stand_up,"+"" &ay que se pare la mamá !%mor: pro:rel|que=that pro:refl|se=itself v|pari-3S&PRES=give_birth det:art|el&f&SG=the n|mamá&f=mommy !",%svd:,parar,DP-def,1,1,1,s,sub&pres,,,,tag error,
7432,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,878,adv|así=thus,y por qué hablas así ?%mor: coord|y=and prep|por=for pro:int|qué=what v|habla-2S&PRES=speak adv|así=thus ?,%mor:,0,,,,0,0,0,,,,,
7433,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,878,v|habla-2s&pres=speak,y por qué hablas así ?%mor: coord|y=and prep|por=for pro:int|qué=what v|habla-2S&PRES=speak adv|así=thus ?,%svd:,hablar,0,,1,2,s,pres,,,,,
7434,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,881,imp|hace-2s&imp~pro:clit|obj&m,"a_ver, otra vez, hazlo !%mor: co|a_ver=lets_see cm|cm det:indef|otro-f=other n|vez&f=turn cm|cm imp|hace-2S&IMP~pro:clit|OBJ&m !",%mor:,0,,,,0,0,0,,,,,
7435,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,884,co:voc|papá,"y le dice al papá +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m co:voc|papá +""/.",%mor:,0,,,,0,0,0,,,,,
7436,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,884,v|deci-3s&pres=say,"y le dice al papá +""/.%mor: coord|y=and pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m co:voc|papá +""/.",%svd:,decir,0,,1,3,s,pres,,switch?,,"unclear reference here, clearly non-adult-like",
7437,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,887,n|perro-m=dog,"+"" que ya se duerma el perro !%mor: pro:rel|que=that adv|ya=already pro:refl|se=itself v|dormi-13S&SUB&PRES=sleep det:art|el&m&SG=the n|perro-m=dog !",%mor:,0,,,,0,0,0,,,,,
7438,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,887,.,"+"" que ya se duerma el perro !%com: mother and daughter laugh .",%com:,0,,,,0,0,0,,,,,
7439,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,887,v|dormi-13s&sub&pres=sleep,"+"" que ya se duerma el perro !%mor: pro:rel|que=that adv|ya=already pro:refl|se=itself v|dormi-13S&SUB&PRES=sleep det:art|el&m&SG=the n|perro-m=dog !",%svd:,dormir,DP-def,1,1,3,s,sub&pres,,,,,
7440,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,891,adv|luego=afterwards,"&ajá , y luego ?%mor: cm|cm coord|y=and adv|luego=afterwards ?",%mor:,0,,,,0,0,0,,,,,
7441,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,893,n|perro-m=dog,"y luego le dice otra vez al perro +""/.%mor: coord|y=and adv|luego=afterwards pro:ind|le=him v|deci-3S&PRES=say det:indef|otro-f=other n|vez&f=turn aprep|a~det:art|el&m n|perro-m=dog +""/.",%mor:,0,,,,0,0,0,,,,,
7442,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,893,v|deci-3s&pres=say,"y luego le dice otra vez al perro +""/.%mor: coord|y=and adv|luego=afterwards pro:ind|le=him v|deci-3S&PRES=say det:indef|otro-f=other n|vez&f=turn aprep|a~det:art|el&m n|perro-m=dog +""/.",%svd:,decir,0,,1,3,s,pres,,,,,
7443,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,897,n|perro-m=dog,"+"" &ay que se xxx el perro !%mor: pro:rel|que=that pro:refl|se=itself det:art|el&m&SG=the n|perro-m=dog !",%mor:,0,,,,0,0,0,,,,,
7444,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,900,adv|luego=afterwards,y luego ?%mor: coord|y=and adv|luego=afterwards ?,%mor:,0,,,,0,0,0,,,,,
7445,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,902,n|perro-m=dog,"y luego le dice al otro perro +""/.%mor: coord|y=and adv|luego=afterwards pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m pro:indef|otro-m=other n|perro-m=dog +""/.",%mor:,0,,,,0,0,0,,,,,
7446,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,902,v|deci-3s&pres=say,"y luego le dice al otro perro +""/.%mor: coord|y=and adv|luego=afterwards pro:ind|le=him v|deci-3S&PRES=say aprep|a~det:art|el&m pro:indef|otro-m=other n|perro-m=dog +""/.",%svd:,decir,0,,1,3,s,pres,,,,,
7447,YGSZ-2008-07-17-MV-02.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,905,pro:refl|se=itself,"+"" que ya se .%mor: pro:rel|que=that adv|ya=already pro:refl|se=itself .",%mor:,0,,,,0,0,0,,,,,
7448,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,12,adj|negro-m=black,es negro .%mor: cop|se-3S&PRES=be adj|negro-m=black .,%mor:,0,,,,0,0,0,,,,,
7449,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,12,cop|se-3s&pres=be,es negro .%mor: cop|se-3S&PRES=be adj|negro-m=black .,%svd:,ser,0,,1,3,s,pres,,,,,
7450,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,14,cop|se-3s&pres=be,es +/.%mor: cop|se-3S&PRES=be +/.,%mor:,0,,,,0,0,0,,,,,
7451,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,14,cop|se-3s&pres=be,es +/.%mor: cop|se-3S&PRES=be +/.,%svd:,ser,na,,na,na,na,na,na,na,na,incomplete,
7452,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,16,adj|negro-m=black,"este traías ayer, el negro .%mor: det:dem|este=this v|trae-2S&PAS=carry adv|ayer=yesterday cm|cm det:art|el&m&SG=the adj|negro-m=black .",%mor:,0,,,,0,0,0,,,,,
7453,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,16,v|trae-2s&pas=carry,"este traías ayer, el negro .%mor: det:dem|este=this v|trae-2S&PAS=carry adv|ayer=yesterday cm|cm det:art|el&m&SG=the adj|negro-m=black .",%svd:,traer,0,,1,2,s,pas,,,,,
7454,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,19,n|color&m=hue,nada más ese color ?%mor: pro:indef|nada=nothing adv|más=more det:dem|ese=that n|color&m=hue ?,%mor:,0,,,,0,0,0,,,,,
7455,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,22,inf|hace-inf=do,qué vas a hacer ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?,%mor:,0,,,,0,0,0,,,,,
7456,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,22,v|i-2s&pres=go,qué vas a hacer ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?,%svd:,ir,0,,1,2,s,pres,,same,,,
7457,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,CHI,.,.,2;11,.,Target_Child,.,.,24,pro:dem|esto=this_one,esto .%mor: pro:dem|esto=this_one .,%mor:,0,,,,0,0,0,,,,,
7458,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,26,co|órale=okay,órale .%mor: co|órale=okay .,%mor:,0,,,,0,0,0,,,,,
7459,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,28,adv|hoy=today,haz lo qué hiciste en la escuela hoy; qué hiciste hoy ?%mor: imp|hace-2S&IMP=do pro:obj|lo&m=him pro:int|qué=what v|hace-2S&PRET=do prep|en=in det:art|el&f&SG=the n|escuela&f=school adv|hoy=today pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%mor:,0,,,,0,0,0,,,,,
7460,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,28,v|hace-2s&pret=do,haz lo qué hiciste en la escuela hoy; qué hiciste hoy ?%mor: imp|hace-2S&IMP=do pro:obj|lo&m=him pro:int|qué=what v|hace-2S&PRET=do prep|en=in det:art|el&f&SG=the n|escuela&f=school adv|hoy=today pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%svd:,hacer,0,,1,2,s,pret,same,same,,,
7461,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,28,v|hace-2s&pret=do,haz lo qué hiciste en la escuela hoy; qué hiciste hoy ?%mor: imp|hace-2S&IMP=do pro:obj|lo&m=him pro:int|qué=what v|hace-2S&PRET=do prep|en=in det:art|el&f&SG=the n|escuela&f=school adv|hoy=today pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%svd:,hacer,0,,1,2,s,pret,same,same,0,,
7462,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,32,co|no=no,"un portarretratos, no ?%mor: det:art|un&m=one n|portarretrato&m-PL=picture_frame cm|cm co|no=no ?",%mor:,0,,,,0,0,0,,,,,
7463,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,35,&m,&m ?,%mor:,0,,,,0,0,0,,,,,
7464,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,36,n|portarretrato&m-pl=picture_frame,sí hiciste el &potra (.) el portarretrato(s) ?%mor: co|sí=yes v|hace-2S&PRET=do det:art|el&m&SG=the det:art|el&m&SG=the n|portarretrato&m-PL=picture_frame ?,%mor:,0,,,,0,0,0,,,,,
7465,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,36,v|hace-2s&pret=do,sí hiciste el &potra (.) el portarretrato(s) ?%mor: co|sí=yes v|hace-2S&PRET=do det:art|el&m&SG=the det:art|el&m&SG=the n|portarretrato&m-PL=picture_frame ?,%svd:,hacer,0,,1,2,s,pret,,same,,,
7466,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,39,v|habla-1s&pres=speak,te hablo !%mor: pro:obj|te=you v|habla-1S&PRES=speak !,%mor:,0,,,,0,0,0,,,,,
7467,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,39,v|habla-1s&pres=speak,te hablo !%mor: pro:obj|te=you v|habla-1S&PRES=speak !,%svd:,hablar,0,,1,1,s,pres,,switch,,,
7468,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,41,adv|hoy=today,qué hiciste hoy ?%mor: pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%mor:,0,,,,0,0,0,,,,,
7469,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,41,v|hace-2s&pret=do,qué hiciste hoy ?%mor: pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%svd:,hacer,0,,1,2,s,pret,,switch,,,
7470,YGSZ-2008-07-17-MV.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,43,inf|deci-inf=say,no me vas a decir ?%mor: adv|no=no pro:obj|me=me v|i-2S&PRES=go aprep|a=to inf|deci-INF=say ?,%mor:,0,,,,0,0,0,,,,,
